GROUP,CONAME,DIST,DISTNAME,PP18A,RK18A,PCT18A,PP28A,RK28A,PCT28A,PP38A,RK38A,PCT38A
D. K-8 / 751 +,ATLANTIC,1940,HAMILTON TWP,,,0.000,45,62,0.005,24,29,0.002
D. K-8 / 751 +,ATLANTIC,2680,LINWOOD CITY,,,0.000,45,62,0.004,47,65,0.004
D. K-8 / 751 +,ATLANTIC,3720,NORTHFIELD CITY,,,0.000,57,75,0.005,47,65,0.004
D. K-8 / 751 +,ATLANTIC,4800,SOMERS POINT CITY,,,0.000,12,9,0.001,31,42,0.003
D. K-8 / 751 +,ATLANTIC,5350,VENTNOR CITY,,,0.000,29,44,0.002,39,59,0.003
D. K-8 / 751 +,BERGEN,40,ALLENDALE BORO,,,0.000,18,21,0.001,101,87,0.007
D. K-8 / 751 +,BERGEN,930,CLOSTER BORO,,,0.000,19,25,0.001,38,55,0.003
D. K-8 / 751 +,BERGEN,1230,EAST RUTHERFORD BORO,,,0.000,68,79,0.004,59,75,0.004
D. K-8 / 751 +,BERGEN,1470,FAIRVIEW BORO,,,0.000,44,61,0.004,38,55,0.004
D. K-8 / 751 +,BERGEN,1580,FRANKLIN LAKES BORO,,,0.000,63,78,0.004,30,41,0.002
D. K-8 / 751 +,BERGEN,2180,HILLSDALE BORO,,,0.000,10,6,0.001,19,14,0.002
D. K-8 / 751 +,BERGEN,2710,LITTLE FERRY BORO,,,0.000,153,88,0.014,54,71,0.005
D. K-8 / 751 +,BERGEN,3060,MAYWOOD BORO,,,0.000,54,71,0.005,55,72,0.005
D. K-8 / 751 +,BERGEN,3330,MONTVALE BORO,,,0.000,26,39,0.002,19,14,0.002
D. K-8 / 751 +,BERGEN,3760,OAKLAND BORO,,,0.000,29,44,0.002,35,47,0.003
D. K-8 / 751 +,BERGEN,3850,OLD TAPPAN BORO,,,0.000,55,72,0.005,99,86,0.007
D. K-8 / 751 +,BERGEN,4430,RIVER VALE TWP,,,0.000,31,47,0.002,34,46,0.003
D. K-8 / 751 +,BERGEN,5330,UPPER SADDLE RIVER BORO,,,0.000,10,6,0.001,36,50,0.003
D. K-8 / 751 +,BERGEN,5880,WOODCLIFF LAKE BORO,,,0.000,119,86,0.009,83,85,0.006
D. K-8 / 751 +,BERGEN,5920,WYCKOFF TWP,,,0.000,37,54,0.003,71,83,0.005
D. K-8 / 751 +,BURLINGTON,1280,EDGEWATER PARK TWP,,,0.000,18,21,0.002,22,22,0.002
D. K-8 / 751 +,BURLINGTON,1420,EVESHAM TWP,,,0.000,22,31,0.002,32,44,0.002
D. K-8 / 751 +,BURLINGTON,2850,LUMBERTON TWP,,,0.000,36,52,0.003,55,72,0.005
D. K-8 / 751 +,BURLINGTON,3080,MEDFORD TWP,,,0.000,16,17,0.001,14,6,0.001
D. K-8 / 751 +,BURLINGTON,3430,MOUNT HOLLY TWP,,,0.000,39,56,0.003,16,9,0.001
D. K-8 / 751 +,BURLINGTON,3440,MOUNT LAUREL TWP,,,0.000,15,14,0.001,17,11,0.001
D. K-8 / 751 +,BURLINGTON,4740,SHAMONG TWP,,,0.000,17,20,0.001,21,19,0.002
D. K-8 / 751 +,BURLINGTON,4930,SOUTHAMPTON TWP,,,0.000,16,17,0.001,19,14,0.001
D. K-8 / 751 +,BURLINGTON,5130,TABERNACLE TWP,,,0.000,20,28,0.002,20,17,0.002
D. K-8 / 751 +,BURLINGTON,5720,WESTAMPTON,,,0.000,21,29,0.002,10,4,0.001
D. K-8 / 751 +,CAMDEN,260,BELLMAWR BORO,,,0.000,13,10,0.001,22,22,0.002
D. K-8 / 751 +,CAMDEN,330,BERLIN BORO,,,0.000,52,70,0.005,47,65,0.005
D. K-8 / 751 +,CAMDEN,1780,GLOUCESTER TWP,,,0.000,14,12,0.001,27,37,0.003
D. K-8 / 751 +,CAMDEN,4590,RUNNEMEDE BORO,,,0.000,24,38,0.002,36,50,0.003
D. K-8 / 751 +,CAMDEN,5080,STRATFORD BORO,,,0.000,15,14,0.001,14,6,0.001
D. K-8 / 751 +,CAMDEN,5400,VOORHEES TWP,,,0.000,8,4,0.001,20,17,0.001
D. K-8 / 751 +,CAPE MAY,5340,UPPER TWP,,,0.000,56,73,0.005,60,78,0.005
D. K-8 / 751 +,CUMBERLAND,5300,UPPER DEERFIELD TWP,,,0.000,3,1,0.000,4,1,0.000
D. K-8 / 751 +,GLOUCESTER,2750,LOGAN TWP,,,0.000,11,8,0.001,15,8,0.001
D. K-8 / 751 +,HUDSON,1850,GUTTENBERG TOWN,,,0.000,56,73,0.006,58,74,0.007
D. K-8 / 751 +,HUNTERDON,920,CLINTON TWP,,,0.000,27,41,0.002,24,29,0.002
D. K-8 / 751 +,HUNTERDON,1510,FLEMINGTON-RARITAN REG,,,0.000,31,47,0.003,29,39,0.002
D. K-8 / 751 +,HUNTERDON,2600,LEBANON TWP,,,0.000,19,25,0.001,7,2,0.000
D. K-8 / 751 +,HUNTERDON,4350,READINGTON TWP,,,0.000,33,49,0.003,36,50,0.003
D. K-8 / 751 +,MONMOUTH,945,COLTS NECK TWP,,,0.000,74,81,0.005,16,9,0.001
D. K-8 / 751 +,MONMOUTH,1260,EATONTOWN BORO,,,0.000,45,62,0.003,70,82,0.005
D. K-8 / 751 +,MONMOUTH,1440,FAIR HAVEN BORO,,,0.000,62,77,0.006,41,61,0.004
D. K-8 / 751 +,MONMOUTH,1640,FREEHOLD BORO,,,0.000,22,31,0.002,26,33,0.002
D. K-8 / 751 +,MONMOUTH,1660,FREEHOLD TWP,,,0.000,13,10,0.001,22,22,0.002
D. K-8 / 751 +,MONMOUTH,2290,HOWELL TWP,,,0.000,23,36,0.002,24,29,0.002
D. K-8 / 751 +,MONMOUTH,2720,LITTLE SILVER BORO,,,0.000,108,85,0.009,38,55,0.003
D. K-8 / 751 +,MONMOUTH,2920,MANALAPAN-ENGLISHTOWN REG,,,0.000,22,31,0.002,26,33,0.002
D. K-8 / 751 +,MONMOUTH,3030,MARLBORO TWP,,,0.000,18,21,0.002,17,11,0.001
D. K-8 / 751 +,MONMOUTH,3200,MILLSTONE TWP,,,0.000,49,67,0.004,29,39,0.002
D. K-8 / 751 +,MONMOUTH,4360,RED BANK BORO,,,0.000,22,31,0.002,26,33,0.002
D. K-8 / 751 +,MONMOUTH,4570,RUMSON BORO,,,0.000,95,83,0.008,76,84,0.006
D. K-8 / 751 +,MONMOUTH,5185,TINTON FALLS,,,0.000,35,50,0.003,44,62,0.003
D. K-8 / 751 +,MONMOUTH,5230,UNION BEACH,,,0.000,22,31,0.002,45,64,0.004
D. K-8 / 751 +,MORRIS,820,CHESTER TWP,,,0.000,23,36,0.002,33,45,0.002
D. K-8 / 751 +,MORRIS,1090,DENVILLE TWP,,,0.000,7,3,0.001,10,4,0.001
D. K-8 / 751 +,MORRIS,1190,EAST HANOVER TWP,,,0.000,37,54,0.003,23,26,0.002
D. K-8 / 751 +,MORRIS,1530,FLORHAM PARK BORO,,,0.000,39,56,0.003,38,55,0.003
D. K-8 / 751 +,MORRIS,2000,HANOVER TWP,,,0.000,26,39,0.002,67,80,0.005
D. K-8 / 751 +,MORRIS,2650,LINCOLN PARK BORO,,,0.000,60,76,0.005,59,75,0.005
D. K-8 / 751 +,MORRIS,3100,MENDHAM TWP,,,0.000,15,14,0.001,44,62,0.003
D. K-8 / 751 +,MORRIS,4000,LONG HILL TWP,,,0.000,21,29,0.002,31,42,0.002
D. K-8 / 751 +,MORRIS,4490,ROCKAWAY TWP,,,0.000,36,52,0.002,28,38,0.002
D. K-8 / 751 +,MORRIS,5520,WASHINGTON TWP,,,0.000,27,41,0.002,22,22,0.002
D. K-8 / 751 +,MORRIS,5770,WHARTON BORO,,,0.000,29,44,0.002,35,47,0.003
D. K-8 / 751 +,PASSAIC,1920,HALEDON BORO,,,0.000,39,56,0.004,68,81,0.006
D. K-8 / 751 +,PASSAIC,2700,LITTLE FALLS TWP,,,0.000,45,62,0.004,26,33,0.002
D. K-8 / 751 +,PASSAIC,4270,PROSPECT PARK BORO,,,0.000,51,69,0.005,23,26,0.002
D. K-8 / 751 +,PASSAIC,4400,RINGWOOD BORO,,,0.000,14,12,0.001,17,11,0.001
D. K-8 / 751 +,PASSAIC,5200,TOTOWA BORO,,,0.000,72,80,0.006,146,88,0.012
D. K-8 / 751 +,PASSAIC,5440,WANAQUE BORO,,,0.000,138,87,0.010,64,79,0.005
D. K-8 / 751 +,PASSAIC,5690,WOODLAND PARK,,,0.000,45,62,0.004,36,50,0.003
D. K-8 / 751 +,SOMERSET,510,BRANCHBURG TWP,,,0.000,19,25,0.001,23,26,0.002
D. K-8 / 751 +,SOMERSET,1810,GREEN BROOK TWP,,,0.000,35,50,0.003,47,65,0.004
D. K-8 / 751 +,SOMERSET,5470,WARREN TWP,,,0.000,18,21,0.001,21,19,0.001
D. K-8 / 751 +,SUSSEX,640,BYRAM TWP,,,0.000,101,84,0.009,47,65,0.004
D. K-8 / 751 +,SUSSEX,5100,SUSSEX-WANTAGE REGIONAL,,,0.000,43,60,0.003,51,70,0.004
D. K-8 / 751 +,UNION,3470,MOUNTAINSIDE BORO,,,0.000,75,82,0.006,39,59,0.003
D. K-8 / 751 +,WARREN,1785,GREAT MEADOWS REGIONAL,,,0.000,8,4,0.001,24,29,0.002
D. K-8 / 751 +,WARREN,1840,GREENWICH TWP,,,0.000,40,59,0.004,37,54,0.004
D. K-8 / 751 +,WARREN,2790,LOPATCONG TWP,,,0.000,50,68,0.004,59,75,0.005
E. K-12 / 0 - 1800,,,1. State average - Operating Type K-12,,,,37,,,34,,
E. K-12 / 0 - 1800,,,2. State median - Operating Type K-12,,,,28,,,29,,
E. K-12 / 0 - 1800,,,5. State average - All operating types,,,,38,,,36,,
E. K-12 / 0 - 1800,,,6. State median - All operating types,,,,32,,,33,,
E. K-12 / 0 - 1800,BERGEN,440,BOGOTA BORO,,,0.000,82,42,0.007,82,45,0.007
E. K-12 / 0 - 1800,BERGEN,990,CRESSKILL BORO,,,0.000,15,11,0.001,17,11,0.001
E. K-12 / 0 - 1800,BERGEN,1360,EMERSON BORO,,,0.000,22,18,0.002,20,15,0.002
E. K-12 / 0 - 1800,BERGEN,2080,HASBROUCK HEIGHTS BORO,,,0.000,10,6,0.001,8,6,0.001
E. K-12 / 0 - 1800,BERGEN,2620,LEONIA BORO,,,0.000,15,11,0.001,22,19,0.002
E. K-12 / 0 - 1800,BERGEN,3170,MIDLAND PARK BORO,,,0.000,62,41,0.005,35,32,0.003
E. K-12 / 0 - 1800,BERGEN,3600,NORTH ARLINGTON BORO,,,0.000,35,26,0.003,43,36,0.004
E. K-12 / 0 - 1800,BERGEN,3910,PALISADES PARK,,,0.000,43,33,0.003,15,10,0.001
E. K-12 / 0 - 1800,BERGEN,3940,PARK RIDGE BORO,,,0.000,52,38,0.004,58,42,0.004
E. K-12 / 0 - 1800,BERGEN,4610,SADDLE BROOK TWP,,,0.000,18,16,0.001,12,8,0.001
E. K-12 / 0 - 1800,BERGEN,5410,WALDWICK BORO,,,0.000,35,26,0.003,33,26,0.002
E. K-12 / 0 - 1800,BERGEN,5430,WALLINGTON BORO,,,0.000,,,0.000,4,3,0.000
E. K-12 / 0 - 1800,BERGEN,5830,WOOD-RIDGE BORO,,,0.000,26,21,0.002,34,29,0.003
E. K-12 / 0 - 1800,BURLINGTON,1520,FLORENCE TWP,,,0.000,31,24,0.003,21,18,0.002
E. K-12 / 0 - 1800,BURLINGTON,3920,PALMYRA BORO,,,0.000,43,33,0.003,33,26,0.003
E. K-12 / 0 - 1800,BURLINGTON,4450,RIVERSIDE TWP,,,0.000,8,3,0.001,18,13,0.001
E. K-12 / 0 - 1800,CAMDEN,150,AUDUBON BORO,,,0.000,10,6,0.001,24,20,0.002
E. K-12 / 0 - 1800,CAMDEN,1880,HADDON HEIGHTS BORO,,,0.000,43,33,0.003,42,35,0.003
E. K-12 / 0 - 1800,CAMDEN,3770,OAKLYN BORO,,,0.000,38,29,0.003,34,29,0.003
E. K-12 / 0 - 1800,CAPE MAY,5790,WILDWOOD CITY,,,0.000,33,25,0.002,17,11,0.001
E. K-12 / 0 - 1800,ESSEX,760,CEDAR GROVE TWP,,,0.000,43,33,0.003,52,41,0.004
E. K-12 / 0 - 1800,GLOUCESTER,860,CLAYTON BORO,,,0.000,15,11,0.001,19,14,0.002
E. K-12 / 0 - 1800,GLOUCESTER,4020,PAULSBORO BORO,,,0.000,8,3,0.001,11,7,0.001
E. K-12 / 0 - 1800,GLOUCESTER,4140,PITMAN BORO,,,0.000,3,1,0.000,3,1,0.000
E. K-12 / 0 - 1800,GLOUCESTER,5860,WOODBURY CITY,,,0.000,4,2,0.000,14,9,0.001
E. K-12 / 0 - 1800,HUDSON,5580,WEEHAWKEN TWP,,,0.000,46,37,0.003,45,37,0.003
E. K-12 / 0 - 1800,MIDDLESEX,1140,DUNELLEN BORO,,,0.000,35,26,0.003,26,21,0.002
E. K-12 / 0 - 1800,MIDDLESEX,2150,HIGHLAND PARK BORO,,,0.000,14,10,0.001,35,32,0.002
E. K-12 / 0 - 1800,MIDDLESEX,4830,SOUTH AMBOY CITY,,,0.000,22,18,0.002,30,23,0.003
E. K-12 / 0 - 1800,MONMOUTH,2400,KEANSBURG BORO,,,0.000,202,44,0.012,48,38,0.003
E. K-12 / 0 - 1800,MONMOUTH,2430,KEYPORT BORO,,,0.000,57,39,0.004,34,29,0.003
E. K-12 / 0 - 1800,MONMOUTH,2930,MANASQUAN BORO,,,0.000,27,23,0.002,20,15,0.002
E. K-12 / 0 - 1800,MORRIS,450,BOONTON TOWN,,,0.000,40,31,0.002,51,40,0.003
E. K-12 / 0 - 1800,MORRIS,630,BUTLER BORO,,,0.000,61,40,0.004,58,42,0.004
E. K-12 / 0 - 1800,MORRIS,3460,MOUNTAIN LAKES BORO,,,0.000,18,16,0.001,31,24,0.002
E. K-12 / 0 - 1800,OCEAN,4190,PLUMSTED TWP,,,0.000,173,43,0.015,79,44,0.007
E. K-12 / 0 - 1800,OCEAN,4220,POINT PLEASANT BEACH BORO,,,0.000,26,21,0.002,3,1,0.000
E. K-12 / 0 - 1800,PASSAIC,4230,POMPTON LAKES BORO,,,0.000,15,11,0.001,20,15,0.001
E. K-12 / 0 - 1800,SALEM,4630,SALEM CITY,,,0.000,38,29,0.002,37,34,0.002
E. K-12 / 0 - 1800,SALEM,5910,WOODSTOWN-PILESGROVE REG,,,0.000,9,5,0.001,7,4,0.001
E. K-12 / 0 - 1800,SOMERSET,490,BOUND BROOK BORO,,,0.000,15,11,0.001,50,39,0.004
E. K-12 / 0 - 1800,SOMERSET,3000,MANVILLE BORO,,,0.000,11,8,0.001,7,4,0.001
E. K-12 / 0 - 1800,SUSSEX,3590,NEWTON TOWN,,,0.000,13,9,0.001,33,26,0.002
E. K-12 / 0 - 1800,UNION,2420,KENILWORTH BORO,,,0.000,42,32,0.003,31,24,0.002
E. K-12 / 0 - 1800,WARREN,280,BELVIDERE TOWN,,,0.000,23,20,0.002,29,22,0.002
F. K-12 / 1801 - 350,,,1. State average - Operating Type K-12,,,,37,,,34,,
F. K-12 / 1801 - 350,,,2. State median - Operating Type K-12,,,,28,,,29,,
F. K-12 / 1801 - 350,,,5. State average - All operating types,,,,38,,,36,,
F. K-12 / 1801 - 350,,,6. State median - All operating types,,,,32,,,33,,
F. K-12 / 1801 - 3500,ATLANTIC,590,BUENA REGIONAL,,,0.000,47,48,0.004,50,58,0.004
F. K-12 / 1801 - 3500,BERGEN,300,BERGENFIELD BORO,,,0.000,22,26,0.002,36,45,0.003
F. K-12 / 1801 - 3500,BERGEN,890,CLIFFSIDE PARK BORO,,,0.000,16,17,0.001,35,42,0.003
F. K-12 / 1801 - 3500,BERGEN,1130,DUMONT BORO,,,0.000,184,66,0.016,27,31,0.002
F. K-12 / 1801 - 3500,BERGEN,1345,ELMWOOD PARK,,,0.000,55,53,0.005,50,58,0.005
F. K-12 / 1801 - 3500,BERGEN,1370,ENGLEWOOD CITY,,,0.000,9,7,0.001,24,25,0.001
F. K-12 / 1801 - 3500,BERGEN,1760,GLEN ROCK BORO,,,0.000,46,47,0.003,31,35,0.002
F. K-12 / 1801 - 3500,BERGEN,2740,LODI BOROUGH,,,0.000,7,4,0.001,6,2,0.001
F. K-12 / 1801 - 3500,BERGEN,2860,LYNDHURST TWP,,,0.000,63,56,0.005,58,66,0.005
F. K-12 / 1801 - 3500,BERGEN,2900,MAHWAH TWP,,,0.000,32,34,0.002,36,45,0.003
F. K-12 / 1801 - 3500,BERGEN,3550,NEW MILFORD BORO,,,0.000,20,22,0.002,36,45,0.003
F. K-12 / 1801 - 3500,BERGEN,4310,RAMSEY BORO,,,0.000,11,10,0.001,20,16,0.001
F. K-12 / 1801 - 3500,BERGEN,4370,RIDGEFIELD BORO,,,0.000,62,55,0.004,57,65,0.004
F. K-12 / 1801 - 3500,BERGEN,4380,RIDGEFIELD PARK TWP,,,0.000,7,4,0.001,6,2,0.000
F. K-12 / 1801 - 3500,BERGEN,4600,RUTHERFORD BORO,,,0.000,48,50,0.004,21,17,0.002
F. K-12 / 1801 - 3500,BERGEN,5755,WESTWOOD REGIONAL,,,0.000,66,59,0.005,58,66,0.004
F. K-12 / 1801 - 3500,BURLINGTON,475,BORDENTOWN REGIONAL,,,0.000,14,16,0.001,16,7,0.001
F. K-12 / 1801 - 3500,BURLINGTON,600,BURLINGTON CITY,,,0.000,17,19,0.001,21,17,0.001
F. K-12 / 1801 - 3500,BURLINGTON,840,CINNAMINSON TWP,,,0.000,33,36,0.002,23,24,0.002
F. K-12 / 1801 - 3500,BURLINGTON,1060,DELRAN TWP,,,0.000,27,29,0.002,27,31,0.002
F. K-12 / 1801 - 3500,BURLINGTON,3010,MAPLE SHADE TWP,,,0.000,10,9,0.001,28,33,0.002
F. K-12 / 1801 - 3500,CAMDEN,940,COLLINGSWOOD BORO,,,0.000,30,33,0.002,21,17,0.001
F. K-12 / 1801 - 3500,CAMDEN,1770,GLOUCESTER CITY,,,0.000,19,20,0.001,35,42,0.002
F. K-12 / 1801 - 3500,CAMDEN,1890,HADDON TWP,,,0.000,5,1,0.000,14,5,0.001
F. K-12 / 1801 - 3500,CAMDEN,1900,HADDONFIELD BORO,,,0.000,51,51,0.004,37,48,0.003
F. K-12 / 1801 - 3500,CAMDEN,2670,LINDENWOLD BORO,,,0.000,21,24,0.001,25,26,0.002
F. K-12 / 1801 - 3500,CAMDEN,4110,PINE HILL BORO,,,0.000,27,29,0.002,29,34,0.002
F. K-12 / 1801 - 3500,CAPE MAY,3130,MIDDLE TWP,,,0.000,57,54,0.005,56,64,0.005
F. K-12 / 1801 - 3500,CAPE MAY,3780,OCEAN CITY,,,0.000,43,45,0.003,40,50,0.002
F. K-12 / 1801 - 3500,ESSEX,660,CALDWELL-WEST CALDWELL,,,0.000,20,22,0.001,19,12,0.001
F. K-12 / 1801 - 3500,ESSEX,1750,GLEN RIDGE BORO,,,0.000,28,31,0.002,33,39,0.003
F. K-12 / 1801 - 3500,ESSEX,5370,VERONA BORO,,,0.000,36,39,0.003,17,10,0.001
F. K-12 / 1801 - 3500,GLOUCESTER,1730,GLASSBORO,,,0.000,36,39,0.003,22,21,0.002
F. K-12 / 1801 - 3500,GLOUCESTER,5620,WEST DEPTFORD TWP,,,0.000,6,2,0.001,15,6,0.001
F. K-12 / 1801 - 3500,HUDSON,2060,HARRISON TOWN,,,0.000,40,43,0.003,49,57,0.003
F. K-12 / 1801 - 3500,HUDSON,2210,HOBOKEN CITY,,,0.000,126,65,0.006,33,39,0.002
F. K-12 / 1801 - 3500,HUDSON,4730,SECAUCUS TOWN,,,0.000,64,57,0.005,52,62,0.004
F. K-12 / 1801 - 3500,MERCER,5510,ROBBINSVILLE TWP,,,0.000,47,48,0.004,32,38,0.003
F. K-12 / 1801 - 3500,MIDDLESEX,3120,METUCHEN BORO,,,0.000,36,39,0.003,43,53,0.003
F. K-12 / 1801 - 3500,MIDDLESEX,3140,MIDDLESEX BORO,,,0.000,34,38,0.003,31,35,0.002
F. K-12 / 1801 - 3500,MIDDLESEX,4920,SOUTH RIVER BORO,,,0.000,13,13,0.001,19,12,0.002
F. K-12 / 1801 - 3500,MIDDLESEX,4970,SPOTSWOOD BORO,,,0.000,13,13,0.001,19,12,0.002
F. K-12 / 1801 - 3500,MONMOUTH,100,ASBURY PARK CITY,,,0.000,245,67,0.010,118,69,0.005
F. K-12 / 1801 - 3500,MONMOUTH,2105,HAZLET TWP,,,0.000,19,20,0.002,19,12,0.001
F. K-12 / 1801 - 3500,MONMOUTH,2230,HOLMDEL TWP,,,0.000,,,0.000,48,56,0.003
F. K-12 / 1801 - 3500,MONMOUTH,5310,UPPER FREEHOLD REGIONAL,,,0.000,23,27,0.002,42,52,0.003
F. K-12 / 1801 - 3500,MORRIS,1110,DOVER TOWN,,,0.000,6,2,0.001,25,26,0.002
F. K-12 / 1801 - 3500,MORRIS,2460,KINNELON BORO,,,0.000,7,4,0.001,26,28,0.002
F. K-12 / 1801 - 3500,MORRIS,2870,MADISON BORO,,,0.000,53,52,0.004,35,42,0.002
F. K-12 / 1801 - 3500,MORRIS,4080,PEQUANNOCK TWP,,,0.000,39,42,0.003,47,55,0.003
F. K-12 / 1801 - 3500,OCEAN,185,BARNEGAT TWP,,,0.000,33,36,0.003,31,35,0.003
F. K-12 / 1801 - 3500,OCEAN,2940,MANCHESTER TWP,,,0.000,9,7,0.001,16,7,0.001
F. K-12 / 1801 - 3500,OCEAN,4210,POINT PLEASANT BORO,,,0.000,12,12,0.001,16,7,0.002
F. K-12 / 1801 - 3500,PASSAIC,2100,HAWTHORNE BORO,,,0.000,11,10,0.001,12,4,0.001
F. K-12 / 1801 - 3500,SALEM,4070,PENNS GRV-CARNEY'S PT REG,,,0.000,,,0.000,2,1,0.000
F. K-12 / 1801 - 3500,SALEM,4075,PENNSVILLE,,,0.000,64,57,0.005,26,28,0.002
F. K-12 / 1801 - 3500,SALEM,4150,PITTSGROVE TWP,,,0.000,82,62,0.007,22,21,0.002
F. K-12 / 1801 - 3500,SOMERSET,3670,NORTH PLAINFIELD BORO,,,0.000,86,63,0.006,63,68,0.005
F. K-12 / 1801 - 3500,SOMERSET,4815,SOMERSET HILLS REGIONAL,,,0.000,13,13,0.001,38,49,0.003
F. K-12 / 1801 - 3500,SOMERSET,4820,SOMERVILLE BORO,,,0.000,42,44,0.003,51,60,0.004
F. K-12 / 1801 - 3500,SUSSEX,2240,HOPATCONG,,,0.000,16,17,0.001,22,21,0.002
F. K-12 / 1801 - 3500,UNION,310,BERKELEY HEIGHTS TWP,,,0.000,45,46,0.003,40,50,0.003
F. K-12 / 1801 - 3500,UNION,850,CLARK TWP,,,0.000,25,28,0.002,45,54,0.004
F. K-12 / 1801 - 3500,UNION,2190,HILLSIDE TWP,,,0.000,32,34,0.002,26,28,0.002
