CONAME,DIST,DISTNAME,EXP11A,ADE11A,PP11A,RK11A,EXP21A,ADE21A,PP21A,RK21A,BOTY,DM
,,STATE AVERAGE - ALL OPERATING TYPES,,,17322,,,,18047,,,
,,STATE MEDIAN - ALL OPERATING TYPES,,,16597,,,,17286,,,
ATLANTIC,10,ABSECON CITY,12658555,938.3,13491,8,13690893,938.6,14587,14,"K. K-12|K-8,751+",KK-12K-8751plus
ATLANTIC,110,ATLANTIC CITY,170848727,6702.6,25490,105,174016659,6807.8,25561,106,"N. K-12|K-12,3500+",NK-12K-123500plus
ATLANTIC,120,ATLANTIC CO VOCATIONAL,14723575,830.9,17721,7,16513149,1022,16157,4,Q. COUNTY VOC,QCOUNTYVOC
ATLANTIC,125,ATLANTIC CO SPECIAL SERV,23089951,456.9,50536,3,23114419,438.4,52725,4,P. CSSD,PCSSD
ATLANTIC,570,BRIGANTINE CITY,21568341,1020.7,21131,88,20546774,1024.7,20052,84,"K. K-12|K-8,751+",KK-12K-8751plus
ATLANTIC,590,BUENA REGIONAL,43119522,2496,17275,49,43874685,2420.8,18124,52,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
ATLANTIC,1300,EGG HARBOR CITY,10603572,473.3,22402,65,10861134,498.9,21770,63,"D. K-8|K-8,401-750",DK-8K-8401-750
ATLANTIC,1310,EGG HARBOR TWP,122370179,8020.8,15257,27,126567673,7825.6,16173,29,"N. K-12|K-12,3500+",NK-12K-123500plus
ATLANTIC,1410,ESTELL MANOR CITY,4732288,283.9,16670,25,4729005,281.3,16810,20,"I. K-12|K-8,0-400",IK-12K-80-400
ATLANTIC,1540,FOLSOM BORO,7682221,505.1,15211,12,7546111,522.5,14443,5,"J. K-12|K-8,401-750",JK-12K-8401-750
ATLANTIC,1690,GALLOWAY TWP,56607329,3509.3,16130,51,58019176,3467.3,16733,53,"E. K-8|K-8,751+",EK-8K-8751plus
ATLANTIC,1790,GREATER EGG HARBOR REG,71760820,3930.8,18256,16,72368577,3783.5,19127,18,"G. G9-12|7-12,9-12",GG9-127-129-12
ATLANTIC,1940,HAMILTON TWP,47770222,3248.2,14707,22,49980478,3183.2,15701,31,"E. K-8|K-8,751+",EK-8K-8751plus
ATLANTIC,1960,HAMMONTON TOWN,46189080,3552.2,13003,1,48900052,3571.6,13691,1,"N. K-12|K-12,3500+",NK-12K-123500plus
ATLANTIC,2680,LINWOOD CITY,14976546,905.8,16533,60,15290071,881.2,17352,59,"E. K-8|K-8,751+",EK-8K-8751plus
ATLANTIC,2910,MAINLAND REGIONAL,29015157,1547.6,18749,22,30066903,1498.2,20068,27,"G. G9-12|7-12,9-12",GG9-127-129-12
ATLANTIC,3020,MARGATE CITY,13534683,647.2,20912,63,14957715,618.6,24179,65,"J. K-12|K-8,401-750",JK-12K-8401-750
ATLANTIC,3480,MULLICA TWP,11423118,719.6,15875,27,11740567,719.5,16318,25,"D. K-8|K-8,401-750",DK-8K-8401-750
ATLANTIC,3720,NORTHFIELD CITY,14917027,1058.6,14091,14,15296498,1049.9,14570,13,"E. K-8|K-8,751+",EK-8K-8751plus
ATLANTIC,4180,PLEASANTVILLE CITY,86801865,3362.8,25812,106,95900850,4018.9,23863,105,"N. K-12|K-12,3500+",NK-12K-123500plus
ATLANTIC,4240,PORT REPUBLIC CITY,2476686,152.1,16283,19,2883114,163.3,17655,30,"I. K-12|K-8,0-400",IK-12K-80-400
ATLANTIC,4800,SOMERS POINT CITY,16620594,1061.2,15663,40,16329791,1111.8,14688,15,"E. K-8|K-8,751+",EK-8K-8751plus
ATLANTIC,5350,VENTNOR CITY,23855993,1306.8,18256,81,23696340,1257.2,18848,80,"K. K-12|K-8,751+",KK-12K-8751plus
ATLANTIC,5760,WEYMOUTH TWP,4947727,315,15709,16,4954166,302.1,16400,16,"I. K-12|K-8,0-400",IK-12K-80-400
ATLANTIC,6612,GALLOWAY COMMUNITY CHARTER SCHOOL,3332819,213.1,15641,42,3453666,164.3,21016,67,O. CHARTER,OCHARTER
ATLANTIC,7410,CHARTER-TECH H.S. FOR PRF. ARTS,4223391,273.9,15419,37,5018009,309.3,16223,39,O. CHARTER,OCHARTER
ATLANTIC,7420,OCEANSIDE CHARTER SCHOOL,5969738,342.7,17418,58,6552847,318.6,20569,66,O. CHARTER,OCHARTER
BERGEN,40,ALLENDALE BORO,14996920,972,15429,35,16251771,930,17475,63,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,80,ALPINE BORO,5605650,225.8,24823,64,5691924,219.4,25938,60,"I. K-12|K-8,0-400",IK-12K-80-400
BERGEN,285,BERGEN CO SPECIAL SERVICE,69393180,772.5,89831,8,60894317,695.2,87588,8,P. CSSD,PCSSD
BERGEN,290,BERGEN COUNTY VOCATIONAL,71742128,2096.1,34227,20,76306547,2125.5,35900,20,Q. COUNTY VOC,QCOUNTYVOC
BERGEN,300,BERGENFIELD BORO,59204334,3498,16925,54,62117509,3545.8,17519,53,"N. K-12|K-12,3500+",NK-12K-123500plus
BERGEN,440,BOGOTA BORO,20919322,1225.2,17074,26,20909647,1183.4,17669,26,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,740,CARLSTADT BORO,11481470,601.9,19077,56,12176186,593.3,20522,60,"D. K-8|K-8,401-750",DK-8K-8401-750
BERGEN,745,CARLSTADT-EAST RUTHERFORD,12603646,513,24567,45,12759418,515.8,24738,44,"G. G9-12|7-12,9-12",GG9-127-129-12
BERGEN,890,CLIFFSIDE PARK BORO,42732422,2790.3,15315,15,42786612,2795.3,15307,10,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,930,CLOSTER BORO,17688348,1139.9,15518,38,18872792,1132.5,16664,50,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,990,CRESSKILL BORO,28399683,1780.1,15954,19,29222174,1780.2,16415,18,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,1070,DEMAREST BORO,13380384,686.8,19482,58,13348458,669.7,19932,55,"D. K-8|K-8,401-750",DK-8K-8401-750
BERGEN,1130,DUMONT BORO,45344241,2815.6,16105,29,45617246,2749,16594,23,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,1230,EAST RUTHERFORD BORO,14554842,767.4,18966,83,15814917,789.1,20043,83,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,1270,EDGEWATER BORO,16266717,952.9,17071,35,17174884,1011.2,16984,31,H. K-12|K-6,HK-12K-6
BERGEN,1345,ELMWOOD PARK,37265928,2484.5,14999,11,38907520,2557.4,15214,7,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,1360,EMERSON BORO,19124231,1217.9,15702,14,19681147,1208.3,16289,16,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,1370,ENGLEWOOD CITY,65185585,2927.8,22264,65,69160644,2981.1,23200,66,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,1380,ENGLEWOOD CLIFFS BORO,10170186,475.5,21390,64,10844718,509.5,21284,62,"J. K-12|K-8,401-750",JK-12K-8401-750
BERGEN,1450,FAIR LAWN BORO,81936614,4797.5,17079,57,86987123,4665,18647,72,"N. K-12|K-12,3500+",NK-12K-123500plus
BERGEN,1470,FAIRVIEW BORO,21684521,1604.6,13514,10,21365878,1604.4,13317,5,"K. K-12|K-8,751+",KK-12K-8751plus
BERGEN,1550,FORT LEE BORO,57116194,3668.8,15568,30,58588175,3749.4,15626,21,"N. K-12|K-12,3500+",NK-12K-123500plus
BERGEN,1580,FRANKLIN LAKES BORO,29857350,1473.2,20267,87,29758743,1422.1,20926,87,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,1700,GARFIELD CITY,88659745,5016.4,17674,67,94983352,4921.7,19299,77,"N. K-12|K-12,3500+",NK-12K-123500plus
BERGEN,1760,GLEN ROCK BORO,46080319,2480.7,18576,58,47407836,2450.9,19343,58,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,1860,HACKENSACK CITY,93847535,5243.7,17897,74,99144838,5332.9,18591,71,"N. K-12|K-12,3500+",NK-12K-123500plus
BERGEN,2050,HARRINGTON PARK BORO,10919669,701.9,15557,19,11727383,703.7,16665,26,"D. K-8|K-8,401-750",DK-8K-8401-750
BERGEN,2080,HASBROUCK HEIGHTS BORO,27394857,1751.5,15641,21,28819134,1845.8,15614,13,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,2090,HAWORTH BORO,8532156,471.4,18098,51,9048744,448.1,20194,57,"D. K-8|K-8,401-750",DK-8K-8401-750
BERGEN,2180,HILLSDALE BORO,20903817,1416.3,14760,23,21415317,1400.8,15287,24,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,2200,HO HO KUS BORO,13635817,879.5,15503,17,13983298,878.4,15920,17,"J. K-12|K-8,401-750",JK-12K-8401-750
BERGEN,2620,LEONIA BORO,30235421,1807.1,16731,41,31470068,1835.5,17145,35,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,2710,LITTLE FERRY BORO,19610567,1325,14800,24,19950221,1327.4,15029,21,"K. K-12|K-8,751+",KK-12K-8751plus
BERGEN,2740,LODI BOROUGH,55036892,3455.5,15927,25,58673090,3504.5,16742,26,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,2860,LYNDHURST TWP,37286860,2375.3,15698,22,38834801,2390.5,16246,18,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,2900,MAHWAH TWP,59813490,3413.8,17521,52,61332312,3341.5,18355,55,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,3060,MAYWOOD BORO,19333551,1219.9,15848,42,18802841,1205.2,15601,26,"K. K-12|K-8,751+",KK-12K-8751plus
BERGEN,3170,MIDLAND PARK BORO,19474769,1117.7,17425,32,20711460,1119.3,18504,32,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,3330,MONTVALE BORO,15717990,1104,14237,15,16362606,1100,14875,18,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,3350,MOONACHIE BORO,8336009,390.5,21345,56,8345260,400.2,20853,51,"I. K-12|K-8,0-400",IK-12K-80-400
BERGEN,3550,NEW MILFORD BORO,31468640,2179.8,14436,5,32954105,2088.2,15781,14,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,3600,NORTH ARLINGTON BORO,26402856,1666.1,15848,16,26963120,1686.3,15990,11,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,3700,NORTHERN HIGHLANDS REG,25769476,1327.6,19411,30,27186848,1364.3,19927,24,"G. G9-12|7-12,9-12",GG9-127-129-12
BERGEN,3710,NORTHERN VALLEY REGIONAL,54359796,2601,20900,35,55661394,2533.5,21970,35,"G. G9-12|7-12,9-12",GG9-127-129-12
BERGEN,3730,NORTHVALE BORO,8752667,596.3,14679,8,9262591,583.7,15869,15,"D. K-8|K-8,401-750",DK-8K-8401-750
BERGEN,3740,NORWOOD BORO,9551352,623.1,15328,13,9805452,620.2,15811,14,"D. K-8|K-8,401-750",DK-8K-8401-750
BERGEN,3760,OAKLAND BORO,27475052,1723.7,15940,45,28721698,1739.3,16514,48,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,3850,OLD TAPPAN BORO,13460967,838.9,16046,50,13301480,797.6,16677,51,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,3870,ORADELL BORO,11217700,809.4,13860,11,12275186,796.2,15418,18,A. K-6|K-6,AK-6K-6
BERGEN,3910,PALISADES PARK,24416600,1553.7,15715,15,24273300,1594,15228,8,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,3930,PARAMUS BORO,76440560,4211.1,18152,79,80748990,4114,19628,81,"N. K-12|K-12,3500+",NK-12K-123500plus
BERGEN,3940,PARK RIDGE BORO,24874138,1333.2,18658,38,26270291,1298.2,20235,40,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,3960,PASCACK VALLEY REGIONAL,42670722,2084.7,20468,32,47920805,2088.8,22941,40,"G. G9-12|7-12,9-12",GG9-127-129-12
BERGEN,4300,RAMAPO-INDIAN HILL REG,48800803,2376.8,20533,33,50945917,2309.5,22060,36,"G. G9-12|7-12,9-12",GG9-127-129-12
BERGEN,4310,RAMSEY BORO,55301744,3111.3,17774,54,55668012,3074.4,18107,51,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,4370,RIDGEFIELD BORO,35285641,1888,18690,39,35382534,1864,18982,37,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,4380,RIDGEFIELD PARK TWP,34659682,2245.8,15433,17,36284071,2263.7,16029,15,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,4390,RIDGEWOOD VILLAGE,94166800,5796.3,16246,44,101254816,5784.8,17504,51,"N. K-12|K-12,3500+",NK-12K-123500plus
BERGEN,4405,RIVER DELL REGIONAL,30353256,1647,18429,18,31675155,1692,18721,17,"F. G7-12|7-12,9-12",FG7-127-129-12
BERGEN,4410,RIVER EDGE BORO,16938397,1196.6,14156,15,16893969,1168.7,14456,10,A. K-6|K-6,AK-6K-6
BERGEN,4430,RIVER VALE TWP,21922391,1413.9,15505,36,22395400,1249.4,17925,74,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,4470,ROCHELLE PARK TWP,10871532,594.7,18280,52,10953607,609.6,17968,40,"J. K-12|K-8,401-750",JK-12K-8401-750
BERGEN,4600,RUTHERFORD BORO,41457776,2504.3,16555,38,42765035,2552.8,16752,27,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,4610,SADDLE BROOK TWP,30948864,1779.8,17389,31,32176774,1751.7,18369,31,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,4620,SADDLE RIVER BORO,8270960,432,19145,49,8830873,430.2,20526,52,H. K-12|K-6,HK-12K-6
BERGEN,4870,SOUTH HACKENSACK TWP,7526726,315.1,23886,60,7903020,360.3,21932,56,"I. K-12|K-8,0-400",IK-12K-80-400
BERGEN,5150,TEANECK TWP,88198091,4092.4,21552,97,91382911,3991.6,22894,96,"N. K-12|K-12,3500+",NK-12K-123500plus
BERGEN,5160,TENAFLY BORO,63679525,3680.4,17303,62,65745418,3696,17788,55,"N. K-12|K-12,3500+",NK-12K-123500plus
BERGEN,5330,UPPER SADDLE RIVER BORO,22454010,1400,16039,49,22235029,1376,16159,41,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,5410,WALDWICK BORO,27673541,1620.6,17076,27,28509411,1615.1,17652,25,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,5430,WALLINGTON BORO,17032876,1201.2,14180,2,17598240,1223.7,14381,2,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,5755,WESTWOOD REGIONAL,50658422,2794.7,18127,56,50855147,2776.3,18318,54,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BERGEN,5830,WOOD-RIDGE BORO,17806518,1190.8,14954,6,18132893,1205.9,15036,7,"L. K-12|K-12,0-1800",LK-12K-120-1800
BERGEN,5880,WOODCLIFF LAKE BORO,15044031,829.7,18132,80,14773696,811.8,18199,76,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,5920,WYCKOFF TWP,36407898,2348.2,15505,36,37831343,2273.6,16639,49,"E. K-8|K-8,751+",EK-8K-8751plus
BERGEN,6013,BERGEN ARTS & SCIENCE CHARTER SCHOOL,5874207,505,11632,9,8685762,570,15238,27,O. CHARTER,OCHARTER
BERGEN,6430,ENGLEWOOD ON THE PALISADES CHARTER SCHOO,3375292,194.3,17374,57,3311976,185.6,17841,56,O. CHARTER,OCHARTER
BERGEN,7890,TEANECK COMMUNITY CHARTER SCHOOL,4899548,306.5,15988,46,4997337,305.9,16338,41,O. CHARTER,OCHARTER
BURLINGTON,200,BASS RIVER TWP,2139764,121.5,17618,41,2349799,134,17542,37,A. K-6|K-6,AK-6K-6
BURLINGTON,380,BEVERLY CITY,6903547,342.6,20152,51,7244914,389.5,18603,36,"I. K-12|K-8,0-400",IK-12K-80-400
BURLINGTON,475,BORDENTOWN REGIONAL,39575955,2444,16193,32,41145973,2461.9,16713,24,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BURLINGTON,600,BURLINGTON CITY,40256584,1925.7,20904,43,42112117,1829.2,23022,45,"L. K-12|K-12,0-1800",LK-12K-120-1800
BURLINGTON,605,BURLINGTON CO SPEC SERV,45552395,826.7,55102,5,45220781,935.2,48357,3,P. CSSD,PCSSD
BURLINGTON,610,BURLINGTON CO VOCATIONAL,41832669,1957.5,21370,12,44600788,1987.3,22443,11,Q. COUNTY VOC,QCOUNTYVOC
BURLINGTON,620,BURLINGTON TWP,63549056,4179.9,15204,25,65793722,4131.8,15924,27,"N. K-12|K-12,3500+",NK-12K-123500plus
BURLINGTON,830,CHESTERFIELD TWP,9084763,555,16369,29,9897377,583.6,16960,30,A. K-6|K-6,AK-6K-6
BURLINGTON,840,CINNAMINSON TWP,42147425,2398.6,17572,53,43124297,2415.9,17850,47,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BURLINGTON,1030,DELANCO TWP,8919206,528.5,16876,30,8497850,539.2,15762,7,"I. K-12|K-8,0-400",IK-12K-80-400
BURLINGTON,1060,DELRAN TWP,43903481,2957.9,14843,9,43313646,2935.8,14753,4,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BURLINGTON,1250,EASTAMPTON TWP,11181119,701,15950,29,11622625,672.5,17282,34,"D. K-8|K-8,401-750",DK-8K-8401-750
BURLINGTON,1280,EDGEWATER PARK TWP,17431849,1066.2,16350,59,16537910,1048.2,15777,32,"K. K-12|K-8,751+",KK-12K-8751plus
BURLINGTON,1420,EVESHAM TWP,77395860,4773.1,16215,56,77702787,4757.6,16332,45,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,1520,FLORENCE TWP,28396335,1637.4,17343,30,29283027,1638.5,17872,29,"L. K-12|K-12,0-1800",LK-12K-120-1800
BURLINGTON,1910,HAINESPORT TWP,10000846,707.2,14142,5,10309031,702.3,14680,7,"D. K-8|K-8,401-750",DK-8K-8401-750
BURLINGTON,2610,LENAPE REGIONAL,144054299,7477.5,19265,29,153468319,7343.2,20899,32,"G. G9-12|7-12,9-12",GG9-127-129-12
BURLINGTON,2850,LUMBERTON TWP,24625427,1679.9,14659,20,25950014,1657.4,15658,28,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,2960,MANSFIELD TWP,10756723,714.2,15061,21,11300298,747.1,15126,13,A. K-6|K-6,AK-6K-6
BURLINGTON,3010,MAPLE SHADE TWP,33756025,2173.5,15531,19,35834979,2193.5,16337,21,"M. K-12|K-12,1800-3500",MK-12K-121800-3500
BURLINGTON,3070,MEDFORD LAKES BORO,7236213,547.8,13209,3,7453846,539.4,13819,2,"D. K-8|K-8,401-750",DK-8K-8401-750
BURLINGTON,3080,MEDFORD TWP,48134131,3095.9,15548,39,49326197,3046.5,16191,43,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,3360,MOORESTOWN TWP,70254627,4301.7,16332,46,71830694,4124.2,17417,49,"N. K-12|K-12,3500+",NK-12K-123500plus
BURLINGTON,3430,MOUNT HOLLY TWP,19307837,1042.5,18521,82,18455755,1021,18077,75,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,3440,MOUNT LAUREL TWP,65155911,4330.6,15046,29,69054130,4233,16313,44,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,3540,NEW HANOVER TWP,5120751,252.8,20253,52,6996788,234,29901,64,"I. K-12|K-8,0-400",IK-12K-80-400
BURLINGTON,3650,NORTH HANOVER TWP,26022363,1193.7,21800,55,24120245,1242.9,19407,49,A. K-6|K-6,AK-6K-6
BURLINGTON,3690,NORTHERN BURLINGTON REG,35349052,1892.5,18679,20,35241209,1983,17772,9,"F. G7-12|7-12,9-12",FG7-127-129-12
BURLINGTON,3920,PALMYRA BORO,16115417,959.9,16789,23,17137233,978.7,17510,24,"L. K-12|K-12,0-1800",LK-12K-120-1800
BURLINGTON,4050,PEMBERTON TWP,115137275,5236.9,21986,99,121680017,5288,23010,98,"N. K-12|K-12,3500+",NK-12K-123500plus
BURLINGTON,4320,RANCOCAS VALLEY REGIONAL,35295878,2173,16243,7,33795105,2026.2,16679,5,"G. G9-12|7-12,9-12",GG9-127-129-12
BURLINGTON,4450,RIVERSIDE TWP,22766587,1429.7,15924,18,23783043,1440.8,16507,19,"L. K-12|K-12,0-1800",LK-12K-120-1800
BURLINGTON,4460,RIVERTON,5253621,341.2,15397,13,5519662,341.3,16174,13,"I. K-12|K-8,0-400",IK-12K-80-400
BURLINGTON,4740,SHAMONG TWP,13939412,916.4,15211,32,14566509,901.2,16164,42,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,4930,SOUTHAMPTON TWP,13707391,806.9,16988,68,14114352,792.9,17802,71,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,5010,SPRINGFIELD TWP,4797606,291.4,16466,31,4808740,289.8,16594,26,A. K-6|K-6,AK-6K-6
BURLINGTON,5130,TABERNACLE TWP,14032950,866.9,16188,55,14282057,819.8,17421,61,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,5490,WASHINGTON TWP,1982561,89,22272,57,2026191,84.9,23872,58,"I. K-12|K-8,0-400",IK-12K-80-400
BURLINGTON,5720,WESTAMPTON,14037779,1006.1,13953,12,14667549,1021.2,14363,11,"E. K-8|K-8,751+",EK-8K-8751plus
BURLINGTON,5805,WILLINGBORO TWP,73994106,4478.3,16523,48,75960197,4434.2,17131,45,"N. K-12|K-12,3500+",NK-12K-123500plus
BURLINGTON,5890,WOODLAND TWP,2576733,146.3,17617,34,2620963,154.9,16918,21,"C. K-8|K-8,0-400",CK-8K-80-400
BURLINGTON,6026,RIVERBANK CHARTER SCHOOL OF EXCELLENCE,1093526,118,9267,2,1385877,138.6,10000,3,O. CHARTER,OCHARTER
BURLINGTON,6044,RENAISSANCE REGIONAL LEADERSHIP CHARTER,1280637,135.8,9430,3,1492085,140.4,10627,4,O. CHARTER,OCHARTER
CAMDEN,150,AUDUBON BORO,23431199,1462,16027,21,24527044,1430.5,17146,22,"L. K-12|K-12,0-1800",LK-12K-120-1800
CAMDEN,190,BARRINGTON BORO,14359106,906.6,15838,24,14097967,898.1,15697,12,"J. K-12|K-8,401-750",JK-12K-8401-750
CAMDEN,260,BELLMAWR BORO,14842675,1158.2,12815,4,14446442,1150.3,12558,2,"E. K-8|K-8,751+",EK-8K-8751plus
CAMDEN,330,BERLIN BORO,11134182,874,12740,3,11658289,871.7,13374,6,"E. K-8|K-8,751+",EK-8K-8751plus
CAMDEN,340,BERLIN TWP,14838471,823.8,18013,49,14696617,834.5,17612,38,"J. K-12|K-8,401-750",JK-12K-8401-750
CAMDEN,390,BLACK HORSE PIKE REGIONAL,67975452,4241.7,16025,5,68673988,4091.7,16784,6,"G. G9-12|7-12,9-12",GG9-127-129-12
CAMDEN,580,BROOKLAWN BORO,5558582,400.6,13875,3,6020483,434.9,13842,2,"I. K-12|K-8,0-400",IK-12K-80-400
CAMDEN,680,CAMDEN CITY,320312367,14359.7,22306,100,336146343,14177.8,23709,104,"N. K-12|K-12,3500+",NK-12K-123500plus
CAMDEN,700,CAMDEN COUNTY VOCATIONAL,45394653,2376.4,19102,10,45780679,2067.6,22142,10,Q. COUNTY VOC,QCOUNTYVOC
